VNR;VNAME;NNR;NNAME;ZEIT
182;"Dresden Vorwerkstraße";182;"Dresden Vorwerkstraße";120
182;"Dresden Vorwerkstraße";182;"Dresden Vorwerkstraße";120
182;"Dresden Vorwerkstraße";182;"Dresden Vorwerkstraße";120
184;"Dresden Manitiusstraße";184;"Dresden Manitiusstraße";120
185;"Dresden Waltherstraße";185;"Dresden Waltherstraße";120
185;"Dresden Waltherstraße";185;"Dresden Waltherstraße";120
185;"Dresden Waltherstraße";185;"Dresden Waltherstraße";120
185;"Dresden Waltherstraße";185;"Dresden Waltherstraße";120
185;"Dresden Waltherstraße";185;"Dresden Waltherstraße";120
185;"Dresden Waltherstraße";185;"Dresden Waltherstraße";120
185;"Dresden Waltherstraße";185;"Dresden Waltherstraße";120
185;"Dresden Waltherstraße";185;"Dresden Waltherstraße";120
185;"Dresden Waltherstraße";185;"Dresden Waltherstraße";120
186;"Dresden Hamburger Straße";186;"Dresden Hamburger Straße";120
187;"Dresden Bremer Straße";187;"Dresden Bremer Straße";120
188;"Dresden Flügelweg";188;"Dresden Flügelweg";180
189;"DD Cossebauder Str (Hp Cotta)";189;"DD Cossebauder Str (Hp Cotta)";120
190;"Dresden Gottfried-Keller-Str.";190;"Dresden Gottfried-Keller-Str.";120
190;"Dresden Gottfried-Keller-Str.";190;"Dresden Gottfried-Keller-Str.";120
190;"Dresden Gottfried-Keller-Str.";190;"Dresden Gottfried-Keller-Str.";120
190;"Dresden Gottfried-Keller-Str.";190;"Dresden Gottfried-Keller-Str.";120
191;"Dresden Leutewitz";191;"Dresden Leutewitz";120
197;"Dresden Schäferstraße";197;"Dresden Schäferstraße";180
197;"Dresden Schäferstraße";197;"Dresden Schäferstraße";180
197;"Dresden Schäferstraße";197;"Dresden Schäferstraße";120
197;"Dresden Schäferstraße";197;"Dresden Schäferstraße";180
197;"Dresden Schäferstraße";197;"Dresden Schäferstraße";180
197;"Dresden Schäferstraße";197;"Dresden Schäferstraße";120
197;"Dresden Schäferstraße";197;"Dresden Schäferstraße";120
197;"Dresden Schäferstraße";197;"Dresden Schäferstraße";180
197;"Dresden Schäferstraße";197;"Dresden Schäferstraße";180
198;"Dresden Bf Neustadt (Hansastr)";198;"Dresden Bf Neustadt (Hansastr)";120
200;"Dresden Altpieschen";200;"Dresden Altpieschen";60
200;"Dresden Altpieschen";200;"Dresden Altpieschen";60
200;"Dresden Altpieschen";200;"Dresden Altpieschen";60
200;"Dresden Altpieschen";200;"Dresden Altpieschen";60
201;"Dresden Alter Schlachthof";201;"Dresden Alter Schlachthof";120
201;"Dresden Alter Schlachthof";201;"Dresden Alter Schlachthof";120
201;"Dresden Alter Schlachthof";201;"Dresden Alter Schlachthof";120
201;"Dresden Alter Schlachthof";201;"Dresden Alter Schlachthof";120
202;"Dresden Alexander-Puschkin-Pl";202;"Dresden Alexander-Puschkin-Pl";120
203;"Dresden Oschatzer Straße";203;"Dresden Oschatzer Straße";120
205;"Dresden Mickten";205;"Dresden Mickten";240
205;"Dresden Mickten";205;"Dresden Mickten";120
205;"Dresden Mickten";205;"Dresden Mickten";120
205;"Dresden Mickten";205;"Dresden Mickten";120
205;"Dresden Mickten";205;"Dresden Mickten";120
205;"Dresden Mickten";205;"Dresden Mickten";120
205;"Dresden Mickten";205;"Dresden Mickten";120
205;"Dresden Mickten";205;"Dresden Mickten";120
205;"Dresden Mickten";205;"Dresden Mickten";120
205;"Dresden Mickten";205;"Dresden Mickten";120
205;"Dresden Mickten";205;"Dresden Mickten";240
205;"Dresden Mickten";205;"Dresden Mickten";120
205;"Dresden Mickten";205;"Dresden Mickten";120
205;"Dresden Mickten";205;"Dresden Mickten";240
205;"Dresden Mickten";205;"Dresden Mickten";300
205;"Dresden Mickten";205;"Dresden Mickten";120
205;"Dresden Mickten";205;"Dresden Mickten";120
205;"Dresden Mickten";205;"Dresden Mickten";240
205;"Dresden Mickten";205;"Dresden Mickten";120
205;"Dresden Mickten";205;"Dresden Mickten";120
205;"Dresden Mickten";205;"Dresden Mickten";120
205;"Dresden Mickten";205;"Dresden Mickten";120
205;"Dresden Mickten";205;"Dresden Mickten";300
205;"Dresden Mickten";205;"Dresden Mickten";120
205;"Dresden Mickten";205;"Dresden Mickten";120
206;"Dresden Trachauer Straße";206;"Dresden Trachauer Straße";120
209;"Dresden Alttrachau";209;"Dresden Alttrachau";120
210;"Dresden Rankestraße";210;"Dresden Rankestraße";120
211;"Dresden Am Trachauer Bahnhof";211;"Dresden Am Trachauer Bahnhof";120
211;"Dresden Am Trachauer Bahnhof";211;"Dresden Am Trachauer Bahnhof";120
211;"Dresden Am Trachauer Bahnhof";211;"Dresden Am Trachauer Bahnhof";120
211;"Dresden Am Trachauer Bahnhof";211;"Dresden Am Trachauer Bahnhof";0
212;"Dresden Geblerstraße";212;"Dresden Geblerstraße";120
212;"Dresden Geblerstraße";212;"Dresden Geblerstraße";0
212;"Dresden Geblerstraße";212;"Dresden Geblerstraße";60
212;"Dresden Geblerstraße";212;"Dresden Geblerstraße";0
213;"Dresden Kleestraße";213;"Dresden Kleestraße";120
217;"Dresden An der Flutrinne";217;"Dresden An der Flutrinne";180
217;"Dresden An der Flutrinne";217;"Dresden An der Flutrinne";120
217;"Dresden An der Flutrinne";217;"Dresden An der Flutrinne";120
217;"Dresden An der Flutrinne";217;"Dresden An der Flutrinne";120
217;"Dresden An der Flutrinne";217;"Dresden An der Flutrinne";180
217;"Dresden An der Flutrinne";217;"Dresden An der Flutrinne";120
217;"Dresden An der Flutrinne";217;"Dresden An der Flutrinne";180
217;"Dresden An der Flutrinne";217;"Dresden An der Flutrinne";120
217;"Dresden An der Flutrinne";217;"Dresden An der Flutrinne";180
218;"Dresden Sörnewitzer Straße";218;"Dresden Sörnewitzer Straße";198
218;"Dresden Sörnewitzer Straße";218;"Dresden Sörnewitzer Straße";120
218;"Dresden Sörnewitzer Straße";218;"Dresden Sörnewitzer Straße";120
218;"Dresden Sörnewitzer Straße";218;"Dresden Sörnewitzer Straße";198
220;"Dresden Washingtonstraße";220;"Dresden Washingtonstraße";120
241;"Dresden Lößnitzstraße";241;"Dresden Lößnitzstraße";120
